Chl_a,Depth (m),FDOM Fluorescence (RFU) ,Turbidity (NTU),Actual Conductivity  (uS/cm),Specific Conductivity(uS/cm),Salinity(PSU),Resistivity(ohm·cm),Density(g/cm^3),Total Dissolved Solids (ppt),BGA-PC Fluorescence(RFU),Temperature(C),Barometric Pressure(mm Hg),Pressure (psi),Depth(m),Nitrate(NO3- -N),Nitrate(mV),External Voltage(V),BGA-PC (microg/L),bloomstatus
0.030477564,2,0.001,1.8928,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0757,31.11,762.73,2.6049,2.0357,50000,-212.972,15.3908,56.30717889,0
0,2,0.004,1.8429,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0571,31.19,762.65,2.6027,2.036,50000,-210.9064,15.3905,55.44410175,0
0.453698647,2,0.001,1.8715,0.055,0.049,0.00E+00,18200000,0.9952,3.19E-05,1.0203,31.31,762.66,2.6054,2.037,50000,-208.49,15.3915,53.71809211,0
0.220128688,2,0.002,1.8627,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0747,31.05,762.65,2.6039,2.0371,50000,-211.866,15.3909,56.25986329,0
0,2,0.003,1.8494,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0537,31.19,762.65,2.6047,2.0375,50000,-210.8176,15.391,55.28583317,0
1.298318471,2,0.003,1.9446,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0075,31.2,762.65,2.6059,2.0385,50000,-208.5724,15.3899,53.1118119,1
0.388651318,2,0.001,1.8669,0.055,0.049,0.00E+00,18200000,0.9952,3.19E-05,1.0198,31.31,762.66,2.6078,2.0387,50000,-208.5499,15.3909,53.69333943,0
1.285668471,2,0.003,1.9446,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0111,31.2,762.65,2.6106,2.0418,50000,-208.5889,15.3901,53.2793427,1
0.007920608,2,0.001,1.8868,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0782,31.11,762.72,2.6141,2.0424,50000,-213.2467,15.3913,56.41870226,0
0.081913859,2,0.001,1.9238,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.084,31.22,762.74,2.6144,2.0438,50000,-213.172,15.4068,56.68906569,0
1.273018647,2,0.003,1.9445,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0146,31.2,762.65,2.6153,2.0451,50000,-208.6055,15.3903,53.44660734,1
0.066973285,2,0.001,1.9219,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0863,31.22,762.74,2.6175,2.046,50000,-213.4869,15.4075,56.79309721,0
0.090753753,2,0.001,1.9331,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0689,31.18,762.63,2.6741,2.0492,50000,-209.976,15.388,55.99201359,0
0.143528818,2,0.001,1.9311,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0686,31.18,762.63,2.6717,2.0498,50000,-209.9815,15.3868,55.97501563,0
0.046155312,2,0,1.9509,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0046,31.2,762.65,2.6325,2.0574,50000,-208.9116,15.3987,52.97029104,0
0.013358016,2,0,1.9512,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0049,31.2,762.65,2.6331,2.0578,50000,-208.853,15.3989,52.98552281,0
0,2,0,1.9516,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0052,31.19,762.65,2.6337,2.0582,50000,-208.7944,15.3991,53.00075714,0
0.087175841,2,0.001,1.9463,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,0.9959,31.2,762.64,2.6361,2.0598,50000,-210.4456,15.3984,52.55751527,0
0.150364618,2,0.001,1.9463,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,0.9975,31.2,762.64,2.6366,2.0602,50000,-210.3304,15.3979,52.63061216,0
2.024167647,2,0,1.993,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0719,31.06,762.64,2.6369,2.0603,50000,-207.7344,15.3987,56.13171135,1
0.000237899,2,0.001,1.8643,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0124,31.16,762.64,2.6371,2.0609,50000,-212.0109,15.4082,53.34437811,0
0.000388465,2,0.001,1.8683,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0133,31.16,762.64,2.6395,2.0616,50000,-211.9809,15.4078,53.38380805,0
0.000539032,2,0.001,1.8724,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.0141,31.16,762.64,2.6418,2.0622,50000,-211.9509,15.4073,53.42321376,0
1.375032471,2,0.005,1.934,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.1003,31.21,762.69,2.6424,2.0641,50000,-209.3414,15.3992,57.4343776,1
1.461736412,2,0.005,1.9341,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.1016,31.21,762.69,2.6426,2.0642,50000,-209.2287,15.3989,57.49538803,1
1.951570412,2,0,1.9864,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.07,31.06,762.64,2.643,2.0646,50000,-207.8733,15.3981,56.04071918,1
0.008049539,2,0.003,1.9378,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0731,31.22,762.71,2.6483,2.0681,50000,-209.7029,15.4,56.18349227,0
1.878973294,2,0,1.9799,0.055,0.049,0.00E+00,18200000,0.9953,3.20E-05,1.068,31.06,762.64,2.6492,2.0689,50000,-208.0121,15.3976,55.94964567,1
0.028227371,2,0.001,1.8852,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,0.9915,31.29,762.62,2.6498,2.069,50000,-210.2675,15.391,52.34583221,0
1.378571353,2,0.003,1.9323,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0623,31.18,762.64,2.6499,2.0696,50000,-209.5657,15.3593,55.68565364,1
0.044265509,2,0.001,1.8858,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,0.9938,31.29,762.62,2.6504,2.07,50000,-210.2336,15.3916,52.45798677,0
0.005594978,2,0.003,1.9379,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0736,31.22,762.7,2.6509,2.07,50000,-209.5897,15.3997,56.20797568,0
0.573266265,2,0.003,1.901,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,0.9892,31.2,762.61,2.6512,2.0703,50000,-212.6852,15.3987,52.23715269,0
0.636366647,2,0.003,1.8997,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,0.9897,31.2,762.61,2.652,2.0709,50000,-212.499,15.3982,52.25746976,0
2.557858824,2,0.002,1.8363,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,0.9906,31.2,762.63,2.652,2.0709,50000,-207.055,15.39,52.30275883,1
1.470875412,2,0.003,1.9356,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0639,31.18,762.64,2.6524,2.0713,50000,-209.5292,15.357,55.75996938,1
0.699466941,2,0.003,1.8985,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,0.9901,31.2,762.61,2.6528,2.0714,50000,-212.3128,15.3977,52.27777999,0
0.003140417,2,0.003,1.9379,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0741,31.22,762.7,2.6536,2.0719,50000,-209.4764,15.3994,56.23245354,0
2.435018471,2,0.002,1.8386,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,0.9916,31.21,762.62,2.6541,2.0724,50000,-207.4032,15.39,52.34887925,1
1.563179588,2,0.003,1.939,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0655,31.18,762.64,2.6548,2.073,50000,-209.4927,15.3547,55.83422926,1
0.069709991,2,0.002,1.9157,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0775,31.3,762.65,2.6233,2.0732,50000,-210.3466,15.3904,56.39014715,0
0.014838129,2,0.002,1.9172,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0807,31.3,762.65,2.6249,2.0759,50000,-210.4814,15.3899,56.5363165,0
0.360776882,2,0.002,1.9055,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0481,31.25,762.62,2.7331,2.0806,50000,-211.062,15.4075,55.02317506,0
0.353651259,2,0.002,1.9002,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0517,31.25,762.62,2.7305,2.0817,50000,-210.8478,15.4069,55.19024209,0
0.052850106,2,0.001,1.8482,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,0.9939,31.24,762.59,2.6668,2.0818,50000,-215.5941,15.3974,52.46216205,0
0.092721759,2,0.001,1.8478,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,0.9968,31.24,762.59,2.6697,2.0827,50000,-215.3448,15.3967,52.59823612,0
0.048557553,2,0.002,1.9323,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.007,31.17,762.64,2.6769,2.0842,50000,-212.1627,15.4046,53.08522256,0
0.009249212,2,0.002,1.9321,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.003,31.17,762.64,2.6775,2.0859,50000,-212.3211,15.4066,52.89461378,0
0.428821647,2,0.002,1.8824,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0044,31.3,762.62,2.6727,2.0876,50000,-209.2616,15.4055,52.9620217,0
0.448804865,2,0.002,1.8813,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0008,31.29,762.62,2.6763,2.0892,50000,-209.2265,15.4065,52.78996135,0
0.468788059,2,0.003,1.8803,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,0.9972,31.29,762.62,2.68,2.0909,50000,-209.1913,15.4075,52.61761324,0
0.762191059,2,0,1.8941,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0452,31.23,762.58,2.6831,2.093,50000,-208.2806,15.3749,54.88788519,0
0.787718,2,0,1.8984,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0475,31.23,762.58,2.6834,2.0932,50000,-207.8924,15.374,54.99709809,0
0.813244824,2,0,1.9027,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0499,31.23,762.58,2.6836,2.0933,50000,-207.5042,15.3731,55.10619497,0
1.388332412,2,0,1.7589,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0075,31.22,762.6,2.6848,2.094,50000,-210.7989,15.3919,53.10913852,1
1.373307471,2,0,1.7675,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0094,31.22,762.6,2.6851,2.0942,50000,-210.6821,15.3923,53.20006179,1
0.913540294,2,0,1.9707,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0487,31.28,762.62,2.6858,2.0947,50000,-213.8397,15.3976,55.05322508,0
0.976081176,2,0,1.9737,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0502,31.28,762.62,2.6864,2.0952,50000,-214.221,15.3981,55.12189785,0
0.051785147,2,0.002,1.9498,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0063,31.21,762.61,2.6875,2.0956,50000,-213.867,15.3897,53.05231078,0
0.130792871,2,0.002,1.9413,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0068,31.21,762.61,2.6875,2.0956,50000,-213.6672,15.3903,53.07766176,0
1.038622118,2,0,1.9766,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0517,31.28,762.62,2.6871,2.0956,50000,-214.6024,15.3986,55.19052663,1
0.209800588,2,0.002,1.9328,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0074,31.21,762.61,2.6875,2.0956,50000,-213.4673,15.391,53.10301613,0
0.013995622,2,0.003,1.9466,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0429,31.28,762.6,2.6902,2.0978,50000,-207.3139,15.3905,54.78226913,0
0.108931694,2,0.001,1.8515,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.1167,31.27,762.61,2.6905,2.0981,50000,-209.3996,15.3988,58.17998911,0
0.385292324,2,0.002,1.8179,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0957,31.26,762.6,2.6905,2.0982,50000,-207.2549,15.399,57.22515278,0
0.073204429,2,0.001,1.8438,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.121,31.27,762.61,2.6906,2.0982,50000,-209.2449,15.399,58.37624744,0
0.381977606,2,0.003,1.8129,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0957,31.26,762.6,2.6906,2.0982,50000,-206.9811,15.399,57.22396257,0
0.378662882,2,0.003,1.808,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0957,31.26,762.6,2.6907,2.0983,50000,-206.7073,15.399,57.22277693,0
1.280594706,2,0.002,1.897,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0308,31.22,762.6,2.6918,2.099,50000,-209.8647,15.4129,54.21382678,1
0.001965465,2,0.003,1.9509,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0463,31.28,762.6,2.6922,2.0992,50000,-207.1451,15.3901,54.93873012,0
1.330042882,2,0.003,1.898,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.031,31.22,762.6,2.6928,2.0997,50000,-209.8131,15.4148,54.22274239,1
0.1046347,2,0.001,1.9083,0.055,0.049,0.00E+00,18200000,0.9952,3.17E-05,1.0332,31.55,762.73,2.4122,1.901,50000,-211.5569,15.3899,54.32603632,0
0.586297529,2,0.002,1.9562,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0828,31.53,762.67,2.4303,1.9144,50000,-211.088,15.3911,56.63273908,0
0.555996494,2,0.002,1.9552,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0822,31.53,762.67,2.4333,1.9165,50000,-210.8994,15.392,56.60409292,0
0.525695435,2,0.002,1.9542,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0816,31.53,762.67,2.4364,1.9186,50000,-210.7107,15.3929,56.57544842,0
0.053646112,2,0.001,1.938,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0194,31.52,762.67,2.4629,1.9375,50000,-206.4352,15.3985,53.67232372,0
0.033780313,2,0.001,1.9368,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.014,31.52,762.67,2.4637,1.9381,50000,-206.2255,15.3984,53.41926295,0
0.245827612,2,0.001,1.9107,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,0.9836,31.54,762.7,2.4807,1.9489,50000,-208.6608,15.391,51.96570107,0
0.229467694,2,0.001,1.9105,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,0.9796,31.54,762.7,2.4814,1.9494,50000,-208.5885,15.3907,51.77551734,0
0.213107782,2,0.001,1.9102,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,0.9757,31.54,762.69,2.4822,1.9499,50000,-208.5163,15.3904,51.58497768,0
0.007178493,2,0.002,1.9556,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.1287,31.53,762.69,2.4829,1.951,50000,-207.4984,15.4154,58.72278898,0
0.03322434,2,0.002,1.953,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.121,31.53,762.69,2.4833,1.9513,50000,-207.5593,15.4141,58.37516478,0
0.192873724,2,0.002,1.9403,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0317,31.51,762.66,2.4863,1.9542,50000,-207.8681,15.3831,54.25265644,0
0.767086176,2,0.003,1.9202,0.055,0.049,0.00E+00,18200000,0.9952,3.17E-05,1.0449,31.54,762.73,2.4902,1.9555,50000,-208.6666,15.3979,54.87144614,0
0.189660488,2,0.002,1.9401,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0312,31.51,762.66,2.4886,1.9559,50000,-207.8565,15.3823,54.23255622,0
0.757483882,2,0.003,1.9194,0.055,0.049,0.00E+00,18200000,0.9952,3.17E-05,1.0461,31.54,762.73,2.4997,1.9622,50000,-208.6018,15.3984,54.92755959,0
0,2,0,1.9989,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0507,31.46,762.64,2.5208,1.9787,50000,-207.4355,15.3894,55.14642318,0
0.023772396,2,0.002,1.8522,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,0.9949,31.5,762.65,2.5221,1.9794,50000,-208.4459,15.3893,52.50859486,0
0.017098352,2,0.002,1.8463,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,0.9929,31.5,762.65,2.5249,1.9814,50000,-208.5328,15.3894,52.41339138,0
0.307133412,2,0.001,1.9708,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0517,31.49,762.63,2.527,1.983,50000,-212.8584,15.4074,55.19054063,0
0.288855824,2,0.001,1.9631,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0492,31.49,762.64,2.5273,1.9832,50000,-212.5151,15.4064,55.07442739,0
0.010424307,2,0.002,1.8404,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,0.9909,31.5,762.65,2.5277,1.9834,50000,-208.6196,15.3894,52.31810006,0
0.270578235,2,0.001,1.9554,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0467,31.49,762.64,2.5276,1.9835,50000,-212.1718,15.4054,54.95819277,0
0.004833039,2,0.003,1.8471,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0206,31.5,762.66,2.5334,1.9874,50000,-206.3669,15.3898,53.73076184,0
0,2,0.003,1.8451,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0215,31.5,762.66,2.5347,1.9883,50000,-206.2355,15.39,53.7747796,0
0.029755131,2,0.003,1.8593,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.017,31.48,762.63,2.5579,2.0047,50000,-212.0727,15.3598,53.56090659,0
0.019314247,2,0.003,1.8551,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0155,31.48,762.63,2.5597,2.006,50000,-212.188,15.3571,53.48771018,0
0.009822692,2,0,1.8353,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0326,31.47,762.63,2.5644,2.0089,50000,-206.7525,15.3867,54.2968532,0
0.001990921,2,0,1.8311,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0329,31.47,762.63,2.5655,2.0097,50000,-206.3674,15.3874,54.30910121,0
0,2,0,1.8269,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0331,31.47,762.63,2.5666,2.0104,50000,-205.9824,15.3882,54.32135251,0
0.2845532,0.5,0.002,1.8395,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.1139,31.28,762.46,0.3849,0.476,50000,-203.7764,15.3718,58.05634012,0
0.274211688,0.5,0.002,1.8366,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.1168,31.28,762.46,0.3861,0.4769,50000,-203.7308,15.372,58.18399158,0
0.006214371,0.5,0.003,1.9367,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0778,31.29,762.49,0.3935,0.4813,50000,-206.8784,15.364,56.40004613,0
0,0.5,0.003,1.9388,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0732,31.29,762.49,0.3944,0.482,50000,-207.0101,15.3635,56.18747155,0
0.390685059,0.5,0.002,1.9758,0.055,0.049,0.00E+00,18200000,0.9952,3.19E-05,1.1319,31.31,762.48,0.3998,0.4867,50000,-204.1001,15.3644,58.87017182,0
0,0.5,0.002,1.8172,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.113,31.26,762.42,0.4023,0.4884,50000,-207.4064,15.363,58.01359916,0
0.386801059,0.5,0.002,1.979,0.055,0.049,0.00E+00,18200000,0.9952,3.19E-05,1.1366,31.31,762.48,0.4037,0.4895,50000,-204.0679,15.3639,59.08120453,0
0.382917059,0.5,0.002,1.9821,0.055,0.049,0.00E+00,18200000,0.9952,3.19E-05,1.1413,31.31,762.48,0.4077,0.4924,50000,-204.0358,15.3634,59.29182809,0
0,0.5,0.002,1.8166,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.1101,31.26,762.42,0.4105,0.4941,50000,-207.2631,15.3632,57.8827102,0
0.738315059,0.5,0.003,1.9816,0.055,0.049,0.00E+00,18200000,0.9952,3.17E-05,1.1595,31.62,762.4,0.4557,0.518,50000,-202.7309,15.3701,60.10894255,0
0.252855824,0.5,0.006,1.8288,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.0915,31.38,762.28,0.3835,0.4751,50000,-205.9156,15.3714,57.03022517,0
0.007198881,0.5,0.005,1.9538,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,0.9884,31.29,762.38,0.3828,0.4754,50000,-203.5538,15.3801,52.19748845,0
0.0609836,0.5,0.007,1.9238,0.055,0.049,0.00E+00,18200000,0.9952,3.17E-05,1.1704,31.59,762.41,0.3853,0.4756,50000,-201.0335,15.372,60.59392524,0
0.259716606,0.5,0.007,1.8263,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.092,31.38,762.28,0.3851,0.4761,50000,-206.0048,15.3714,57.05579306,0
0.026780968,0.5,0.005,1.9513,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,0.9931,31.29,762.37,0.3847,0.4767,50000,-203.6644,15.3794,52.42088057,0
0.841576353,0.5,0,1.7787,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0475,31.3,762.18,0.3866,0.4775,50000,-203.7876,15.3636,54.99644854,0
0,0.5,0,1.8692,0.055,0.049,0.00E+00,18200000,0.9952,3.18E-05,1.098,31.39,762.14,0.5882,0.4828,50000,-205.6468,15.38,57.32961173,0
0.884650647,0.5,0.001,1.7854,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0481,31.3,762.19,0.3944,0.483,50000,-203.8741,15.3639,55.02495036,0
0.535509076,0.5,0.005,1.8464,0.055,0.049,0.00E+00,18200000,0.9952,3.17E-05,1.1366,31.59,762.4,0.4017,0.4835,50000,-201.3348,15.372,59.08112351,0
0.543702729,0.5,0.005,1.8409,0.055,0.049,0.00E+00,18200000,0.9952,3.17E-05,1.1355,31.6,762.4,0.4028,0.4842,50000,-201.3064,15.372,59.03007701,0
0.551896412,0.5,0.005,1.8355,0.055,0.049,0.00E+00,18200000,0.9952,3.17E-05,1.1343,31.6,762.4,0.404,0.485,50000,-201.2779,15.372,58.97899801,0
0.067454162,0.5,0.006,1.9561,0.055,0.049,0.00E+00,18200000,0.9952,3.17E-05,1.0444,31.62,762.36,0.3999,0.4853,50000,-203.6425,15.3557,54.85236544,0
0.049852504,0.5,0.003,1.8505,0.055,0.049,0.00E+00,18200000,0.9952,3.19E-05,1.0807,31.31,762.39,0.4117,0.4853,50000,-203.3434,15.3629,56.53621515,0
0.114719971,0.5,0.003,1.8535,0.055,0.049,0.00E+00,18200000,0.9952,3.19E-05,1.0842,31.31,762.39,0.412,0.4855,50000,-203.4262,15.3631,56.69513329,0
1.059655471,0.5,0.002,1.8845,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.1382,31.3,762.39,0.4025,0.4865,50000,-203.6707,15.3645,59.15147772,1
0.1023768,0.5,0.006,1.9506,0.055,0.049,0.00E+00,18200000,0.9952,3.17E-05,1.0487,31.62,762.36,0.4017,0.4865,50000,-203.6782,15.357,55.05186593,0
1.082933882,0.5,0.002,1.8805,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.1427,31.3,762.39,0.4015,0.4866,50000,-203.5475,15.3638,59.35612691,1
1.106212294,0.5,0.002,1.8764,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.1473,31.3,762.39,0.4006,0.4867,50000,-203.4243,15.363,59.56040068,1
0.397995471,0.5,0.004,2.0302,0.055,0.049,0.00E+00,18200000,0.9951,3.17E-05,1.1561,31.63,762.33,0.4095,0.4896,50000,-203.4355,15.3721,59.95395929,0
0.442573153,0.5,0.004,1.8209,0.055,0.049,0.00E+00,18200000,0.9952,3.19E-05,1.0468,31.33,762.39,0.4039,0.4898,50000,-205.4064,15.372,54.9627178,0
0.428677441,0.5,0.003,1.8244,0.055,0.049,0.00E+00,18200000,0.9952,3.19E-05,1.0476,31.33,762.39,0.4048,0.4904,50000,-205.3806,15.372,54.99822428,0
1.051728471,0.5,0.003,1.9384,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.1117,31.29,762.38,0.4347,0.4905,50000,-206.4903,15.3728,57.95666419,1
0.048925315,0.5,0.004,1.9291,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0272,31.28,762.35,0.4046,0.4908,50000,-204.0404,15.3714,54.04166634,0
1.120010176,0.5,0.003,1.9378,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.1191,31.29,762.39,0.4376,0.4912,50000,-206.6769,15.3725,58.28969127,1
0.373749882,0.5,0.004,2.0271,0.055,0.049,0.00E+00,18200000,0.9951,3.17E-05,1.1541,31.63,762.34,0.412,0.4913,50000,-203.3758,15.3716,59.86448051,0
0.111596424,0.5,0.004,1.9258,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0315,31.28,762.35,0.4061,0.4918,50000,-204.212,15.3711,54.24418572,0
1.495745706,0.5,0.003,1.9371,0.055,0.049,0.00E+00,18200000,0.9951,3.17E-05,1.1198,31.63,762.33,0.4117,0.4929,50000,-205.5946,15.3713,58.32142131,1
1.500322471,0.5,0.003,1.9335,0.055,0.049,0.00E+00,18200000,0.9951,3.17E-05,1.1184,31.63,762.33,0.4147,0.495,50000,-205.3662,15.3708,58.25910847,1
0.029017718,0.5,0.003,1.7699,0.055,0.049,0.00E+00,18200000,0.9952,3.19E-05,1.0292,31.31,762.4,0.4166,0.497,50000,-203.4835,15.3708,54.13861691,0
0.043444571,0.5,0.004,1.9394,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0949,31.27,762.29,0.4149,0.4975,50000,-204.0439,15.3715,57.18827318,0
0.051126288,0.5,0.003,1.9011,0.055,0.049,0.00E+00,18200000,0.9952,3.17E-05,1.1844,31.6,762.39,0.4219,0.4977,50000,-203.1262,15.3639,61.21285263,0
0.002316696,0.5,0.003,1.7639,0.055,0.049,0.00E+00,18200000,0.9952,3.19E-05,1.0243,31.31,762.4,0.4172,0.4978,50000,-203.4931,15.3714,53.90401787,0
0.031885794,0.5,0.002,1.9032,0.055,0.049,0.00E+00,18200000,0.9952,3.17E-05,1.1867,31.6,762.39,0.4236,0.4987,50000,-203.2522,15.3634,61.31444745,0
0.01533326,0.5,0.005,1.885,0.055,0.049,0.00E+00,18200000,0.9952,3.17E-05,1.1922,31.61,762.39,0.4231,0.4998,50000,-204.67,15.3711,61.55832862,0
0.305514859,0.5,0.002,1.9296,0.055,0.049,0.00E+00,18200000,0.9952,3.19E-05,1.0773,31.32,762.39,0.4182,0.4999,50000,-205.5909,15.3717,56.3808747,0
0.000904127,0.5,0.005,1.8854,0.055,0.049,0.00E+00,18200000,0.9952,3.17E-05,1.1939,31.61,762.39,0.4235,0.5003,50000,-204.811,15.3714,61.63223574,0
0.326319918,0.5,0.002,1.9388,0.055,0.049,0.00E+00,18200000,0.9952,3.19E-05,1.0797,31.32,762.39,0.4184,0.5003,50000,-205.7365,15.3719,56.48880587,0
0.347125,0.5,0.002,1.948,0.055,0.049,0.00E+00,18200000,0.9952,3.19E-05,1.082,31.32,762.39,0.4185,0.5008,50000,-205.8821,15.3721,56.59662978,0
0.090648118,0.5,0.004,1.9308,0.055,0.049,0.00E+00,18200000,0.9953,3.19E-05,1.0951,31.27,762.29,0.4202,0.5012,50000,-204.2047,15.3712,57.19796244,0
